Datex;RPM;Temperatura;Potencia;;Dateloco;Date
2024-10-16T17:31:38.994Z;0;25.3;3.72;;17:31:38.994Z;17:31:38
2024-10-16T17:31:39.007Z;0;25.5;3.72;;17:31:39.007Z;17:31:39
2024-10-16T17:31:39.020Z;0;25.5;3.72;;17:31:39.020Z;17:31:39
2024-10-16T17:31:39.033Z;0;25.6;3.72;;17:31:39.033Z;17:31:39
2024-10-16T17:31:39.045Z;0;25.6;3.72;;17:31:39.045Z;17:31:39
2024-10-16T17:31:39.057Z;0;25.4;3.72;;17:31:39.057Z;17:31:39
2024-10-16T17:31:39.070Z;0;25.4;3.72;;17:31:39.070Z;17:31:39
2024-10-16T17:31:39.083Z;0;25.4;3.72;;17:31:39.083Z;17:31:39
2024-10-16T17:31:39.097Z;0;25.4;3.72;;17:31:39.097Z;17:31:39
2024-10-16T17:31:39.112Z;0;25.4;3.72;;17:31:39.112Z;17:31:39
2024-10-16T17:31:39.131Z;0;25.1;3.72;;17:31:39.131Z;17:31:39
2024-10-16T17:31:39.147Z;0;24.8;3.72;;17:31:39.147Z;17:31:39
2024-10-16T17:31:39.160Z;0;25;3.72;;17:31:39.160Z;17:31:39
2024-10-16T17:31:39.173Z;0;25;3.72;;17:31:39.173Z;17:31:39
2024-10-16T17:31:39.187Z;0;25;3.72;;17:31:39.187Z;17:31:39
2024-10-16T17:31:39.200Z;0;25;3.72;;17:31:39.200Z;17:31:39
2024-10-16T17:31:39.212Z;0;24.9;3.72;;17:31:39.212Z;17:31:39
2024-10-16T17:31:39.226Z;0;24.8;3.72;;17:31:39.226Z;17:31:39
2024-10-16T17:31:39.239Z;0;24.8;3.72;;17:31:39.239Z;17:31:39
2024-10-16T17:31:39.252Z;0;24.8;3.72;;17:31:39.252Z;17:31:39
2024-10-16T17:31:39.264Z;0;24.9;3.72;;17:31:39.264Z;17:31:39
2024-10-16T17:31:39.278Z;0;24.8;3.72;;17:31:39.278Z;17:31:39
2024-10-16T17:31:39.292Z;0;24.6;3.72;;17:31:39.292Z;17:31:39
2024-10-16T17:31:39.305Z;0;24.6;3.72;;17:31:39.305Z;17:31:39
2024-10-16T17:31:39.318Z;0;24.6;3.72;;17:31:39.318Z;17:31:39
2024-10-16T17:31:39.333Z;0;24.8;3.72;;17:31:39.333Z;17:31:39
2024-10-16T17:31:39.346Z;0;24.8;3.72;;17:31:39.346Z;17:31:39
2024-10-16T17:31:39.358Z;0;24.8;3.72;;17:31:39.358Z;17:31:39
2024-10-16T17:31:39.371Z;0;24.8;3.72;;17:31:39.371Z;17:31:39
2024-10-16T17:31:39.384Z;0;24.8;3.72;;17:31:39.384Z;17:31:39
2024-10-16T17:31:39.397Z;0;24.8;3.72;;17:31:39.397Z;17:31:39
2024-10-16T17:31:39.411Z;0;25.1;3.72;;17:31:39.411Z;17:31:39
2024-10-16T17:31:39.426Z;0;25.1;3.72;;17:31:39.426Z;17:31:39
2024-10-16T17:31:39.440Z;0;25.1;3.72;;17:31:39.440Z;17:31:39
2024-10-16T17:31:39.453Z;0;25.1;3.72;;17:31:39.453Z;17:31:39
2024-10-16T17:31:39.465Z;0;24.8;3.72;;17:31:39.465Z;17:31:39
2024-10-16T17:31:39.479Z;0;25;3.72;;17:31:39.479Z;17:31:39
2024-10-16T17:31:39.491Z;0;25.2;3.72;;17:31:39.491Z;17:31:39
2024-10-16T17:31:39.504Z;0;25.2;3.72;;17:31:39.504Z;17:31:39
2024-10-16T17:31:39.518Z;0;25.2;3.72;;17:31:39.518Z;17:31:39
2024-10-16T17:31:39.530Z;0;25.2;3.72;;17:31:39.530Z;17:31:39
2024-10-16T17:31:39.544Z;0;25.2;3.72;;17:31:39.544Z;17:31:39
2024-10-16T17:31:39.558Z;0;25.4;3.72;;17:31:39.558Z;17:31:39
2024-10-16T17:31:39.570Z;0;25.4;3.72;;17:31:39.570Z;17:31:39
2024-10-16T17:31:39.583Z;0;25.4;3.72;;17:31:39.583Z;17:31:39
2024-10-16T17:31:39.595Z;0;25.4;3.72;;17:31:39.595Z;17:31:39
2024-10-16T17:31:39.609Z;0;25.2;3.72;;17:31:39.609Z;17:31:39
2024-10-16T17:31:39.621Z;0;25.1;3.72;;17:31:39.621Z;17:31:39
2024-10-16T17:31:39.633Z;0;25.1;3.72;;17:31:39.633Z;17:31:39
2024-10-16T17:31:39.645Z;0;25.1;3.72;;17:31:39.645Z;17:31:39
2024-10-16T17:31:39.659Z;0;25.1;3.72;;17:31:39.659Z;17:31:39
2024-10-16T17:31:39.672Z;0;24.9;3.72;;17:31:39.672Z;17:31:39
2024-10-16T17:31:39.686Z;0;24.7;3.72;;17:31:39.686Z;17:31:39
2024-10-16T17:31:39.702Z;0;24.9;3.72;;17:31:39.702Z;17:31:39
2024-10-16T17:31:39.721Z;0;24.8;3.72;;17:31:39.721Z;17:31:39
2024-10-16T17:31:39.734Z;0;24.8;3.72;;17:31:39.734Z;17:31:39
2024-10-16T17:31:39.748Z;0;24.9;3.72;;17:31:39.748Z;17:31:39
2024-10-16T17:31:39.761Z;0;24.8;3.72;;17:31:39.761Z;17:31:39
2024-10-16T17:31:39.774Z;0;24.8;3.72;;17:31:39.774Z;17:31:39
2024-10-16T17:31:39.788Z;0;24.8;3.72;;17:31:39.788Z;17:31:39
2024-10-16T17:31:39.800Z;0;24.9;3.72;;17:31:39.800Z;17:31:39
2024-10-16T17:31:39.813Z;0;24.9;3.72;;17:31:39.813Z;17:31:39
2024-10-16T17:31:39.828Z;0;24.9;3.72;;17:31:39.828Z;17:31:39
2024-10-16T17:31:39.841Z;0;24.7;3.72;;17:31:39.841Z;17:31:39
2024-10-16T17:31:39.853Z;0;24.8;3.72;;17:31:39.853Z;17:31:39
2024-10-16T17:31:39.866Z;0;24.8;3.72;;17:31:39.866Z;17:31:39
2024-10-16T17:31:39.881Z;0;25;3.72;;17:31:39.881Z;17:31:39
2024-10-16T17:31:39.893Z;0;24.9;3.72;;17:31:39.893Z;17:31:39
2024-10-16T17:31:39.907Z;0;25;3.72;;17:31:39.907Z;17:31:39
2024-10-16T17:31:39.921Z;0;24.9;3.72;;17:31:39.921Z;17:31:39
2024-10-16T17:31:39.934Z;0;24.9;3.72;;17:31:39.934Z;17:31:39
2024-10-16T17:31:39.946Z;0;25.1;3.72;;17:31:39.946Z;17:31:39
2024-10-16T17:31:39.958Z;0;25.3;3.72;;17:31:39.958Z;17:31:39
2024-10-16T17:31:39.974Z;0;25.3;3.72;;17:31:39.974Z;17:31:39
2024-10-16T17:31:39.986Z;0;25.3;3.72;;17:31:39.986Z;17:31:39
2024-10-16T17:31:39.999Z;0;25.3;3.72;;17:31:39.999Z;17:31:39
2024-10-16T17:31:40.012Z;0;25.1;3.72;;17:31:40.012Z;17:31:40
2024-10-16T17:31:40.024Z;0;25.3;3.72;;17:31:40.024Z;17:31:40
2024-10-16T17:31:40.036Z;0;25.5;3.72;;17:31:40.036Z;17:31:40
2024-10-16T17:31:40.051Z;0;25.6;3.72;;17:31:40.051Z;17:31:40
2024-10-16T17:31:40.064Z;0;25.6;3.72;;17:31:40.064Z;17:31:40
2024-10-16T17:31:40.076Z;0;25.4;3.72;;17:31:40.076Z;17:31:40
2024-10-16T17:31:40.088Z;0;25.4;3.72;;17:31:40.088Z;17:31:40
2024-10-16T17:31:40.102Z;0;25.7;3.72;;17:31:40.102Z;17:31:40
2024-10-16T17:31:40.112Z;0;25.7;3.72;;17:31:40.112Z;17:31:40
2024-10-16T17:31:40.125Z;0;25.7;3.72;;17:31:40.125Z;17:31:40
2024-10-16T17:31:40.139Z;0;25.7;3.72;;17:31:40.139Z;17:31:40
2024-10-16T17:31:40.152Z;0;25.5;3.72;;17:31:40.152Z;17:31:40
2024-10-16T17:31:40.164Z;0;25.4;3.72;;17:31:40.164Z;17:31:40
2024-10-16T17:31:40.177Z;0;25.4;3.72;;17:31:40.177Z;17:31:40
2024-10-16T17:31:40.191Z;0;25.4;3.72;;17:31:40.191Z;17:31:40
2024-10-16T17:31:40.204Z;0;25.4;3.72;;17:31:40.204Z;17:31:40
2024-10-16T17:31:40.216Z;0;25.1;3.72;;17:31:40.216Z;17:31:40
2024-10-16T17:31:40.229Z;0;24.9;3.72;;17:31:40.229Z;17:31:40
2024-10-16T17:31:40.244Z;0;25;3.72;;17:31:40.244Z;17:31:40
2024-10-16T17:31:40.258Z;0;25;3.72;;17:31:40.258Z;17:31:40
2024-10-16T17:31:40.272Z;0;25.5;3.72;;17:31:40.272Z;17:31:40
2024-10-16T17:31:40.290Z;0;25.5;3.72;;17:31:40.290Z;17:31:40
2024-10-16T17:31:40.311Z;0;25.2;3.72;;17:31:40.311Z;17:31:40
2024-10-16T17:31:40.325Z;0;25.2;3.72;;17:31:40.325Z;17:31:40
2024-10-16T17:31:40.340Z;0;25.2;3.72;;17:31:40.340Z;17:31:40
2024-10-16T17:31:40.354Z;0;25.2;3.72;;17:31:40.354Z;17:31:40
2024-10-16T17:31:40.367Z;0;25.1;3.72;;17:31:40.367Z;17:31:40
2024-10-16T17:31:40.380Z;0;25.1;3.72;;17:31:40.380Z;17:31:40
2024-10-16T17:31:40.393Z;0;24.9;3.72;;17:31:40.393Z;17:31:40
2024-10-16T17:31:40.408Z;0;25;3.72;;17:31:40.408Z;17:31:40
2024-10-16T17:31:40.423Z;0;24.5;3.72;;17:31:40.423Z;17:31:40
2024-10-16T17:31:40.436Z;0;24.7;3.72;;17:31:40.436Z;17:31:40
2024-10-16T17:31:40.450Z;0;24.8;3.72;;17:31:40.450Z;17:31:40
2024-10-16T17:31:40.464Z;0;24.8;3.72;;17:31:40.464Z;17:31:40
2024-10-16T17:31:40.479Z;0;24.9;3.72;;17:31:40.479Z;17:31:40
2024-10-16T17:31:40.494Z;0;24.9;3.72;;17:31:40.494Z;17:31:40
2024-10-16T17:31:40.508Z;0;25.1;3.72;;17:31:40.508Z;17:31:40
2024-10-16T17:31:40.523Z;0;25.3;3.72;;17:31:40.523Z;17:31:40
2024-10-16T17:31:40.536Z;0;25.3;3.72;;17:31:40.536Z;17:31:40
2024-10-16T17:31:40.549Z;0;25.2;3.72;;17:31:40.549Z;17:31:40
2024-10-16T17:31:40.563Z;0;25.3;3.72;;17:31:40.563Z;17:31:40
2024-10-16T17:31:40.576Z;0;25;3.72;;17:31:40.576Z;17:31:40
2024-10-16T17:31:40.589Z;0;25.2;3.72;;17:31:40.589Z;17:31:40
2024-10-16T17:31:40.602Z;0;25.2;3.72;;17:31:40.602Z;17:31:40
2024-10-16T17:31:40.617Z;0;25.2;3.72;;17:31:40.617Z;17:31:40
2024-10-16T17:31:40.630Z;0;25.2;3.72;;17:31:40.630Z;17:31:40
2024-10-16T17:31:40.642Z;0;25;3.72;;17:31:40.642Z;17:31:40
2024-10-16T17:31:40.656Z;0;25;3.72;;17:31:40.656Z;17:31:40
2024-10-16T17:31:40.669Z;0;25.3;3.72;;17:31:40.669Z;17:31:40
2024-10-16T17:31:40.682Z;0;25.3;3.72;;17:31:40.682Z;17:31:40
2024-10-16T17:31:40.696Z;0;25.2;3.72;;17:31:40.696Z;17:31:40
2024-10-16T17:31:40.708Z;0;25.3;3.72;;17:31:40.708Z;17:31:40
2024-10-16T17:31:40.720Z;0;25;3.72;;17:31:40.720Z;17:31:40
2024-10-16T17:31:40.733Z;0;25.3;3.72;;17:31:40.733Z;17:31:40
2024-10-16T17:31:40.746Z;0;25.2;3.72;;17:31:40.746Z;17:31:40
2024-10-16T17:31:40.759Z;0;25.3;3.72;;17:31:40.759Z;17:31:40
2024-10-16T17:31:40.771Z;0;25.3;3.72;;17:31:40.771Z;17:31:40
2024-10-16T17:31:40.785Z;0;25.1;3.72;;17:31:40.785Z;17:31:40
2024-10-16T17:31:40.798Z;0;24.8;3.72;;17:31:40.798Z;17:31:40
2024-10-16T17:31:40.811Z;0;24.8;3.72;;17:31:40.811Z;17:31:40
2024-10-16T17:31:40.824Z;0;24.9;3.72;;17:31:40.824Z;17:31:40
2024-10-16T17:31:40.837Z;0;25.1;3.72;;17:31:40.837Z;17:31:40
2024-10-16T17:31:40.851Z;0;25.2;3.72;;17:31:40.851Z;17:31:40
2024-10-16T17:31:40.864Z;0;25;3.72;;17:31:40.864Z;17:31:40
2024-10-16T17:31:40.877Z;0;24.9;3.72;;17:31:40.877Z;17:31:40
2024-10-16T17:31:40.884Z;0;24.9;3.72;;17:31:40.884Z;17:31:40
2024-10-16T17:31:40.893Z;0;24.9;3.72;;17:31:40.893Z;17:31:40
2024-10-16T17:31:40.906Z;0;25;3.72;;17:31:40.906Z;17:31:40
2024-10-16T17:31:40.920Z;0;25;3.72;;17:31:40.920Z;17:31:40
2024-10-16T17:31:40.934Z;0;25;3.72;;17:31:40.934Z;17:31:40
2024-10-16T17:31:40.947Z;0;25;3.72;;17:31:40.947Z;17:31:40
2024-10-16T17:31:40.964Z;0;24.7;3.72;;17:31:40.964Z;17:31:40
2024-10-16T17:31:40.986Z;0;24.9;3.72;;17:31:40.986Z;17:31:40
2024-10-16T17:31:41.000Z;0;24.9;3.72;;17:31:41.000Z;17:31:41
2024-10-16T17:31:41.014Z;0;24.9;3.72;;17:31:41.014Z;17:31:41
2024-10-16T17:31:41.028Z;0;25;3.72;;17:31:41.028Z;17:31:41
2024-10-16T17:31:41.041Z;0;25;3.72;;17:31:41.041Z;17:31:41
2024-10-16T17:31:41.055Z;0;25.1;3.72;;17:31:41.055Z;17:31:41
2024-10-16T17:31:41.068Z;0;25.3;3.72;;17:31:41.068Z;17:31:41
2024-10-16T17:31:41.082Z;0;25.3;3.72;;17:31:41.082Z;17:31:41
2024-10-16T17:31:41.098Z;0;25.3;3.72;;17:31:41.098Z;17:31:41
2024-10-16T17:31:41.112Z;0;25.3;3.72;;17:31:41.112Z;17:31:41
2024-10-16T17:31:41.126Z;0;25.1;3.72;;17:31:41.126Z;17:31:41
2024-10-16T17:31:41.141Z;0;25.4;3.72;;17:31:41.141Z;17:31:41
2024-10-16T17:31:41.154Z;0;25.4;3.72;;17:31:41.154Z;17:31:41
2024-10-16T17:31:41.167Z;0;25.2;3.72;;17:31:41.167Z;17:31:41
2024-10-16T17:31:41.182Z;0;25.2;3.72;;17:31:41.182Z;17:31:41
2024-10-16T17:31:41.197Z;0;25.1;3.72;;17:31:41.197Z;17:31:41
2024-10-16T17:31:41.209Z;0;24.8;3.72;;17:31:41.209Z;17:31:41
2024-10-16T17:31:41.222Z;0;25;3.72;;17:31:41.222Z;17:31:41
2024-10-16T17:31:41.235Z;0;25;3.72;;17:31:41.235Z;17:31:41
2024-10-16T17:31:41.248Z;0;25;3.72;;17:31:41.248Z;17:31:41
2024-10-16T17:31:41.262Z;0;25;3.72;;17:31:41.262Z;17:31:41
2024-10-16T17:31:41.276Z;0;24.7;3.72;;17:31:41.276Z;17:31:41
2024-10-16T17:31:41.289Z;0;25;3.72;;17:31:41.289Z;17:31:41
2024-10-16T17:31:41.302Z;0;25;3.72;;17:31:41.302Z;17:31:41
2024-10-16T17:31:41.315Z;0;25;3.72;;17:31:41.315Z;17:31:41
2024-10-16T17:31:41.329Z;0;24.9;3.72;;17:31:41.329Z;17:31:41
2024-10-16T17:31:41.343Z;0;25;3.72;;17:31:41.343Z;17:31:41
2024-10-16T17:31:41.355Z;0;24.7;3.72;;17:31:41.355Z;17:31:41
2024-10-16T17:31:41.369Z;0;24.7;3.72;;17:31:41.369Z;17:31:41
2024-10-16T17:31:41.382Z;0;24.7;3.72;;17:31:41.382Z;17:31:41
2024-10-16T17:31:41.394Z;0;25;3.72;;17:31:41.394Z;17:31:41
2024-10-16T17:31:41.410Z;0;24.9;3.72;;17:31:41.410Z;17:31:41
2024-10-16T17:31:41.423Z;0;24.8;3.72;;17:31:41.423Z;17:31:41
2024-10-16T17:31:41.437Z;0;24.8;3.72;;17:31:41.437Z;17:31:41
2024-10-16T17:31:41.450Z;0;24.8;3.72;;17:31:41.450Z;17:31:41
2024-10-16T17:31:41.465Z;0;25.1;3.72;;17:31:41.465Z;17:31:41
2024-10-16T17:31:41.479Z;0;25.3;3.72;;17:31:41.479Z;17:31:41
2024-10-16T17:31:41.493Z;0;25.4;3.72;;17:31:41.493Z;17:31:41
2024-10-16T17:31:41.507Z;0;25.4;3.72;;17:31:41.507Z;17:31:41
2024-10-16T17:31:41.521Z;0;25.5;3.72;;17:31:41.521Z;17:31:41
2024-10-16T17:31:41.535Z;0;25.1;3.72;;17:31:41.535Z;17:31:41
2024-10-16T17:31:41.550Z;0;25.4;3.72;;17:31:41.550Z;17:31:41
2024-10-16T17:31:41.566Z;0;25.4;3.72;;17:31:41.566Z;17:31:41
2024-10-16T17:31:41.578Z;0;25.4;3.72;;17:31:41.578Z;17:31:41
2024-10-16T17:31:41.591Z;0;25.3;3.72;;17:31:41.591Z;17:31:41
2024-10-16T17:31:41.605Z;0;25.2;3.72;;17:31:41.605Z;17:31:41
2024-10-16T17:31:41.618Z;0;25.1;3.72;;17:31:41.618Z;17:31:41
2024-10-16T17:31:41.632Z;0;25.3;3.72;;17:31:41.632Z;17:31:41
2024-10-16T17:31:41.646Z;0;25.3;3.72;;17:31:41.646Z;17:31:41
2024-10-16T17:31:41.670Z;0;25.2;3.72;;17:31:41.670Z;17:31:41
2024-10-16T17:31:41.685Z;0;25.4;3.72;;17:31:41.685Z;17:31:41
2024-10-16T17:31:41.699Z;0;25.1;3.72;;17:31:41.699Z;17:31:41
2024-10-16T17:31:41.714Z;0;25.3;3.72;;17:31:41.714Z;17:31:41
2024-10-16T17:31:41.728Z;0;25.3;3.72;;17:31:41.728Z;17:31:41
2024-10-16T17:31:41.741Z;0;25.4;3.72;;17:31:41.741Z;17:31:41
2024-10-16T17:31:41.754Z;0;25.4;3.72;;17:31:41.754Z;17:31:41
2024-10-16T17:31:41.767Z;0;25.2;3.72;;17:31:41.767Z;17:31:41
2024-10-16T17:31:41.781Z;0;25;3.72;;17:31:41.781Z;17:31:41
2024-10-16T17:31:41.795Z;0;25.2;3.72;;17:31:41.795Z;17:31:41
2024-10-16T17:31:41.808Z;0;25.2;3.72;;17:31:41.808Z;17:31:41
2024-10-16T17:31:41.822Z;0;25.2;3.72;;17:31:41.822Z;17:31:41
2024-10-16T17:31:41.838Z;0;25.3;3.72;;17:31:41.838Z;17:31:41
2024-10-16T17:31:41.851Z;0;25.1;3.72;;17:31:41.851Z;17:31:41
2024-10-16T17:31:41.864Z;0;25;3.72;;17:31:41.864Z;17:31:41
2024-10-16T17:31:41.878Z;0;24.9;3.72;;17:31:41.878Z;17:31:41
2024-10-16T17:31:41.893Z;0;24.9;3.72;;17:31:41.893Z;17:31:41
2024-10-16T17:31:41.906Z;0;24.9;3.72;;17:31:41.906Z;17:31:41
2024-10-16T17:31:41.919Z;0;25;3.72;;17:31:41.919Z;17:31:41
2024-10-16T17:31:41.934Z;0;24.8;3.72;;17:31:41.934Z;17:31:41
2024-10-16T17:31:41.947Z;0;24.8;3.72;;17:31:41.947Z;17:31:41
2024-10-16T17:31:41.960Z;0;24.7;3.72;;17:31:41.960Z;17:31:41
2024-10-16T17:31:41.975Z;0;25;3.72;;17:31:41.975Z;17:31:41
2024-10-16T17:31:41.988Z;0;25;3.72;;17:31:41.988Z;17:31:41
2024-10-16T17:31:42.000Z;0;25;3.72;;17:31:42.000Z;17:31:42
2024-10-16T17:31:42.016Z;0;25;3.72;;17:31:42.016Z;17:31:42
2024-10-16T17:31:42.029Z;0;25;3.72;;17:31:42.029Z;17:31:42
2024-10-16T17:31:42.042Z;0;25.2;3.72;;17:31:42.042Z;17:31:42
2024-10-16T17:31:42.055Z;0;25.4;3.72;;17:31:42.055Z;17:31:42
2024-10-16T17:31:42.069Z;0;25.4;3.72;;17:31:42.069Z;17:31:42
2024-10-16T17:31:42.082Z;0;25.4;3.72;;17:31:42.082Z;17:31:42
2024-10-16T17:31:42.095Z;0;25.4;3.72;;17:31:42.095Z;17:31:42
2024-10-16T17:31:42.108Z;0;25.1;3.72;;17:31:42.108Z;17:31:42
2024-10-16T17:31:42.121Z;0;25.3;3.72;;17:31:42.121Z;17:31:42
2024-10-16T17:31:42.134Z;0;25.3;3.72;;17:31:42.134Z;17:31:42
2024-10-16T17:31:42.147Z;0;25.4;3.72;;17:31:42.147Z;17:31:42
2024-10-16T17:31:42.160Z;0;25.4;3.72;;17:31:42.160Z;17:31:42
2024-10-16T17:31:42.173Z;0;25.2;3.72;;17:31:42.173Z;17:31:42
2024-10-16T17:31:42.186Z;0;25.1;3.72;;17:31:42.186Z;17:31:42
2024-10-16T17:31:42.201Z;0;25.3;3.72;;17:31:42.201Z;17:31:42
2024-10-16T17:31:42.216Z;0;25.3;3.72;;17:31:42.216Z;17:31:42
2024-10-16T17:31:42.233Z;0;25.4;3.72;;17:31:42.233Z;17:31:42
2024-10-16T17:31:42.253Z;0;25.4;3.72;;17:31:42.253Z;17:31:42
2024-10-16T17:31:42.268Z;0;25.1;3.72;;17:31:42.268Z;17:31:42
2024-10-16T17:31:42.282Z;0;25.3;3.72;;17:31:42.282Z;17:31:42
2024-10-16T17:31:42.295Z;0;25.4;3.72;;17:31:42.295Z;17:31:42
2024-10-16T17:31:42.309Z;0;25.4;3.72;;17:31:42.309Z;17:31:42
2024-10-16T17:31:42.323Z;0;25.3;3.72;;17:31:42.323Z;17:31:42
2024-10-16T17:31:42.337Z;0;25.2;3.72;;17:31:42.337Z;17:31:42
2024-10-16T17:31:42.350Z;0;25;3.72;;17:31:42.350Z;17:31:42
2024-10-16T17:31:42.364Z;0;24.9;3.72;;17:31:42.364Z;17:31:42
2024-10-16T17:31:42.377Z;0;24.8;3.72;;17:31:42.377Z;17:31:42
2024-10-16T17:31:42.391Z;0;24.8;3.72;;17:31:42.391Z;17:31:42
2024-10-16T17:31:42.407Z;0;24.9;3.72;;17:31:42.407Z;17:31:42
2024-10-16T17:31:42.419Z;0;24.7;3.72;;17:31:42.419Z;17:31:42
2024-10-16T17:31:42.433Z;0;24.7;3.72;;17:31:42.433Z;17:31:42
2024-10-16T17:31:42.447Z;0;24.6;3.72;;17:31:42.447Z;17:31:42
2024-10-16T17:31:42.461Z;0;24.7;3.72;;17:31:42.461Z;17:31:42
2024-10-16T17:31:42.474Z;0;24.6;3.72;;17:31:42.474Z;17:31:42
2024-10-16T17:31:42.487Z;0;24.7;3.72;;17:31:42.487Z;17:31:42
2024-10-16T17:31:42.501Z;0;24.8;3.72;;17:31:42.501Z;17:31:42
2024-10-16T17:31:42.514Z;0;24.8;3.72;;17:31:42.514Z;17:31:42
2024-10-16T17:31:42.527Z;0;24.8;3.72;;17:31:42.527Z;17:31:42
2024-10-16T17:31:42.542Z;0;25.1;3.72;;17:31:42.542Z;17:31:42
2024-10-16T17:31:42.555Z;0;25;3.72;;17:31:42.555Z;17:31:42
2024-10-16T17:31:42.568Z;0;25.1;3.72;;17:31:42.568Z;17:31:42
2024-10-16T17:31:42.581Z;0;25.1;3.72;;17:31:42.581Z;17:31:42
2024-10-16T17:31:42.596Z;0;25.1;3.72;;17:31:42.596Z;17:31:42
2024-10-16T17:31:42.609Z;0;25.3;3.72;;17:31:42.609Z;17:31:42
2024-10-16T17:31:42.622Z;0;25.5;3.72;;17:31:42.622Z;17:31:42
2024-10-16T17:31:42.637Z;0;25.5;3.72;;17:31:42.637Z;17:31:42
2024-10-16T17:31:42.651Z;0;25.5;3.72;;17:31:42.651Z;17:31:42
2024-10-16T17:31:42.665Z;0;25.5;3.72;;17:31:42.665Z;17:31:42
2024-10-16T17:31:42.680Z;0;25.3;3.72;;17:31:42.680Z;17:31:42
2024-10-16T17:31:42.693Z;0;25.5;3.72;;17:31:42.693Z;17:31:42
2024-10-16T17:31:42.707Z;0;25.5;3.72;;17:31:42.707Z;17:31:42
2024-10-16T17:31:42.721Z;0;25.4;3.72;;17:31:42.721Z;17:31:42
2024-10-16T17:31:42.734Z;0;25.5;3.72;;17:31:42.734Z;17:31:42
2024-10-16T17:31:42.750Z;0;25.3;3.72;;17:31:42.750Z;17:31:42
2024-10-16T17:31:42.775Z;0;25.2;3.72;;17:31:42.775Z;17:31:42
2024-10-16T17:31:42.791Z;0;25.4;3.72;;17:31:42.791Z;17:31:42
2024-10-16T17:31:42.806Z;0;25.4;3.72;;17:31:42.806Z;17:31:42
2024-10-16T17:31:42.820Z;0;25.4;3.72;;17:31:42.820Z;17:31:42
2024-10-16T17:31:42.834Z;0;25.3;3.72;;17:31:42.834Z;17:31:42
2024-10-16T17:31:42.849Z;0;25.1;3.72;;17:31:42.849Z;17:31:42
2024-10-16T17:31:42.862Z;0;25.3;3.72;;17:31:42.862Z;17:31:42
2024-10-16T17:31:42.876Z;0;25.3;3.72;;17:31:42.876Z;17:31:42
2024-10-16T17:31:42.890Z;0;25.3;3.72;;17:31:42.890Z;17:31:42
2024-10-16T17:31:42.904Z;0;25.3;3.72;;17:31:42.904Z;17:31:42
2024-10-16T17:31:42.918Z;0;25.1;3.72;;17:31:42.918Z;17:31:42
2024-10-16T17:31:42.933Z;0;24.8;3.72;;17:31:42.933Z;17:31:42
2024-10-16T17:31:42.946Z;0;24.8;3.72;;17:31:42.946Z;17:31:42
2024-10-16T17:31:42.959Z;0;24.8;3.72;;17:31:42.959Z;17:31:42
2024-10-16T17:31:42.974Z;0;24.8;3.72;;17:31:42.974Z;17:31:42
2024-10-16T17:31:42.987Z;0;24.9;3.72;;17:31:42.987Z;17:31:42
2024-10-16T17:31:43.000Z;0;24.6;3.72;;17:31:43.000Z;17:31:43
2024-10-16T17:31:43.013Z;0;24.6;3.72;;17:31:43.013Z;17:31:43
2024-10-16T17:31:43.027Z;0;24.6;3.72;;17:31:43.027Z;17:31:43
2024-10-16T17:31:43.041Z;0;24.9;3.72;;17:31:43.041Z;17:31:43
2024-10-16T17:31:43.055Z;0;24.8;3.72;;17:31:43.055Z;17:31:43
2024-10-16T17:31:43.069Z;0;24.9;3.72;;17:31:43.069Z;17:31:43
2024-10-16T17:31:43.082Z;0;24.9;3.72;;17:31:43.082Z;17:31:43
2024-10-16T17:31:43.095Z;0;24.9;3.72;;17:31:43.095Z;17:31:43
2024-10-16T17:31:43.109Z;0;25;3.72;;17:31:43.109Z;17:31:43
2024-10-16T17:31:43.122Z;0;25.2;3.72;;17:31:43.122Z;17:31:43
2024-10-16T17:31:43.135Z;0;25.2;3.72;;17:31:43.135Z;17:31:43
2024-10-16T17:31:43.149Z;0;25.3;3.72;;17:31:43.149Z;17:31:43
2024-10-16T17:31:43.162Z;0;25.3;3.72;;17:31:43.162Z;17:31:43
2024-10-16T17:31:43.175Z;0;25;3.72;;17:31:43.175Z;17:31:43
2024-10-16T17:31:43.188Z;0;25.2;3.72;;17:31:43.188Z;17:31:43
2024-10-16T17:31:43.202Z;0;25.4;3.72;;17:31:43.202Z;17:31:43
2024-10-16T17:31:43.215Z;0;25.4;3.72;;17:31:43.215Z;17:31:43
2024-10-16T17:31:43.228Z;0;25.4;3.72;;17:31:43.228Z;17:31:43
2024-10-16T17:31:43.242Z;0;25.3;3.72;;17:31:43.242Z;17:31:43
2024-10-16T17:31:43.255Z;0;25.3;3.72;;17:31:43.255Z;17:31:43
2024-10-16T17:31:43.269Z;0;25.4;3.72;;17:31:43.269Z;17:31:43
2024-10-16T17:31:43.282Z;0;25.4;3.72;;17:31:43.282Z;17:31:43
2024-10-16T17:31:43.297Z;0;25.4;3.72;;17:31:43.297Z;17:31:43
2024-10-16T17:31:43.311Z;0;25.4;3.72;;17:31:43.311Z;17:31:43
2024-10-16T17:31:43.326Z;0;25.2;3.72;;17:31:43.326Z;17:31:43
2024-10-16T17:31:43.343Z;0;25.2;3.72;;17:31:43.343Z;17:31:43
2024-10-16T17:31:43.367Z;0;25.4;3.72;;17:31:43.367Z;17:31:43
